x, y, th, stamp, 
-2.946543840441174, -1.470141034987471, 1.2467757948464309, 17783000000, 
-2.9425073219078506, -1.458443391680991, 1.2297922803587868, 17817000000, 
-2.9382623802721204, -1.4467888116205112, 1.2127503329274756, 17851000000, 
-2.933808533678618, -1.4351817139671104, 1.1956173463837956, 17885000000, 
-2.929155173442889, -1.4236505780252335, 1.1784522746591455, 17919000000, 
-2.9242888241123866, -1.4121620159079442, 1.1614283934062506, 17953000000, 
-2.919214550806078, -1.4007262452393259, 1.1445164956060478, 17987000000, 
-2.9139331023706068, -1.3893474066525635, 1.1275167081239166, 18021000000, 
-2.9084439419924397, -1.3780297049349033, 1.1104751384954783, 18055000000, 
-2.9027630210679876, -1.366807011541833, 1.0934920268677064, 18089000000, 
-2.896876481867419, -1.3556522158831916, 1.0765145631453272, 18123000000, 
-2.8907848327428467, -1.3445694562742365, 1.0595015247402837, 18157000000, 
-2.884488534807126, -1.333562431879186, 1.042495434139114, 18191000000, 
-2.878005930048074, -1.3226635938658253, 1.025509073682017, 18225000000, 
-2.8713213716978108, -1.3118477509217767, 1.0085087908175219, 18259000000, 
-2.864453717334144, -1.301146829902302, 0.9914984883185569, 18293000000, 
-2.857386481799224, -1.2905360787835423, 0.974500465188084, 18327000000, 
-2.850139926964275, -1.2800468101053846, 0.9575018638465834, 18361000000, 
-2.842696198466978, -1.2696546327932519, 0.9404950356820734, 18395000000, 
-2.83507700936928, -1.2593904428593488, 0.9234882217761008, 18429000000, 
-2.827263513708831, -1.2492304805939152, 0.9064857995302235, 18463000000, 
-2.819261815340518, -1.2391816998444583, 0.8894778631691347, 18497000000, 
-2.8110739378408307, -1.229251587062701, 0.8722983184324469, 18531000000, 
-2.802719433448915, -1.219469338502702, 0.8549687773122694, 18565000000, 
-2.7941700388770085, -1.2098039347292318, 0.8377333539934096, 18599000000, 
-2.7854360443225676, -1.2002620443252716, 0.8205774793864905, 18633000000, 
-2.776511905316019, -1.1908440209738624, 0.803393677315572, 18667000000, 
-2.767405583928804, -1.1815574986420077, 0.7861909976909253, 18701000000, 
-2.758140205142359, -1.1724288644518048, 0.7690213488775892, 18735000000, 
-2.7486985496233785, -1.1634445395574906, 0.7517936296943237, 18769000000, 
-2.7391029736060193, -1.1546212749845648, 0.7344901460806786, 18803000000, 
-2.7293341597202407, -1.1459485677144605, 0.7171639040513026, 18837000000, 
-2.7194173045954275, -1.1374473988454326, 0.6998380390143106, 18871000000, 
-2.7093303418238546, -1.1290961463873028, 0.6824880418561089, 18905000000, 
-2.6991001617485826, -1.1209245346288201, 0.6650840542022768, 18939000000, 
-2.688696416500498, -1.1129031386108679, 0.6477625098956553, 18973000000, 
-2.678154751127902, -1.1050639051262712, 0.6305526153867053, 19007000000, 
-2.6674473428062573, -1.0973849937199902, 0.6133790882641897, 19041000000, 
-2.6566101155882955, -1.0898891434803843, 0.5961883825117016, 19075000000, 
-2.6456161347469016, -1.0825625099976754, 0.5790060418223892, 19109000000, 
-2.6345024652396987, -1.075426680975122, 0.5618088939503, 19143000000, 
