x, y, theta, stamp, 
1.4381872415542603, 0.9043360352516174, 0.1913142457038839, 1729718604545749853, 
1.4861351251602173, 0.9135053753852844, 0.17755054123750155, 1729718604705940974, 
1.5004650354385376, 0.9161115288734436, 0.17380024490167909, 1729718604751754085, 
1.5435067415237427, 0.9234180450439453, 0.16062168333240168, 1729718604893638550, 
1.5586471557617188, 0.9257690906524658, 0.15591387998022133, 1729718604943647742, 
1.6073788404464722, 0.93313068151474, 0.1424774718435585, 1729718605103888044, 
1.6218945980072021, 0.9351749420166016, 0.13819769197518036, 1729718605151800828, 
1.6650863885879517, 0.9409822821617126, 0.1279484565065295, 1729718605293639480, 
1.6803027391433716, 0.9428237676620483, 0.12399768666169611, 1729718605343770625, 
1.7292686700820923, 0.9488334655761719, 0.1122660809442644, 1729718605503994269, 
1.7445076704025269, 0.9506229758262634, 0.10861309842165798, 1729718605554698164, 
1.7721235752105713, 0.9537472724914551, 0.10112043142811798, 1729718605643647410, 
1.802767038345337, 0.9568555951118469, 0.09385401284465757, 1729718605743761085, 
1.8517472743988037, 0.9611969590187073, 0.08315391985050856, 1729718605903736183, 
1.8807525634765625, 0.9636349081993103, 0.07700613883772305, 1729718605999689537, 
1.90982186794281, 0.9659203886985779, 0.07284153667588811, 1729718606093651510, 
1.9249186515808105, 0.967089831829071, 0.0696325277975047, 1729718606143710595, 
1.9741250276565552, 0.9704326391220093, 0.06086754991229091, 1729718606303952607, 
2.003542184829712, 0.9722179770469666, 0.055224341707977645, 1729718606399657677, 
2.0169506072998047, 0.9728355407714844, 0.05259920813875204, 1729718606444655209, 
2.047635078430176, 0.9746142029762268, 0.050934880192203706, 1729718606543709583, 
2.09683895111084, 0.9773443937301636, 0.04573046492502328, 1729718606703501768, 
2.1274685859680176, 0.9786584377288818, 0.038671232870312856, 1729718606804697163, 
2.1553232669830322, 0.9796183109283447, 0.036741073634596756, 1729718606894131328, 
2.1705245971679688, 0.9803779721260071, 0.03534304496186132, 1729718606944042891, 
2.213541030883789, 0.9820721745491028, 0.03175834058137287, 1729718607083429670, 
2.2502682209014893, 0.9834759831428528, 0.02833859454988338, 1729718607204081782, 
2.2778236865997314, 0.984192967414856, 0.026326211123287306, 1729718607294030958, 
2.2918879985809326, 0.9847888946533203, 0.02499995602794952, 1729718607340027913, 
2.3224828243255615, 0.9856587648391724, 0.023933802031102822, 1729718607440076659, 
2.371382713317871, 0.9869586825370789, 0.021713262854392467, 1729718607600017952, 
2.4012491703033447, 0.9878579378128052, 0.020780867238286826, 1729718607697867826, 
2.4130663871765137, 0.9880997538566589, 0.020780878416120377, 1729718607739702922, 
2.4468867778778076, 0.9888868927955627, 0.019514701843034943, 1729718607889586962, 
2.467833995819092, 0.989374577999115, 0.01643159455751819, 1729718607998860670, 
2.484262228012085, 0.9897765517234802, 0.014269700142726252, 1729718608096684515, 
2.4906673431396484, 0.9898215532302856, 0.01340761571828559, 1729718608138744542, 
